Landskode,Stadnamn engelsk,Landsnamn engelsk,Lenke til engelsk-XML
EG,Bilqās Qism Awwal,Egypt,http://www.yr.no/place/Egypt/Ad_Daqahliyah/Bilqās_Qism_Awwal/forecast.xml
EG,Al Jamālīyah,Egypt,http://www.yr.no/place/Egypt/Ad_Daqahliyah/Al_Jamālīyah/forecast.xml
EG,Hurghada,Egypt,http://www.yr.no/place/Egypt/Red_Sea/Hurghada/forecast.xml
EG,Al Badārī,Egypt,http://www.yr.no/place/Egypt/Asyut/Al_Badārī/forecast.xml
EG,Port Safaga,Egypt,http://www.yr.no/place/Egypt/Red_Sea/Port_Safaga/forecast.xml
EG,Al Quşayr,Egypt,http://www.yr.no/place/Egypt/Red_Sea/Al_Quşayr/forecast.xml
EG,Zāwiyat al Jidāmī,Egypt,http://www.yr.no/place/Egypt/Red_Sea/Zāwiyat_al_Jidāmī/forecast.xml
EG,Kafr ad Dawwār,Egypt,http://www.yr.no/place/Egypt/Al_Buhayrah/Kafr_ad_Dawwār/forecast.xml
EG,Damanhur,Egypt,http://www.yr.no/place/Egypt/Al_Buhayrah/Damanhur/forecast.xml
EG,Idkū,Egypt,http://www.yr.no/place/Egypt/Al_Buhayrah/Idkū/forecast.xml
EG,Ḩawsh ‘Īsá,Egypt,http://www.yr.no/place/Egypt/Al_Buhayrah/Ḩawsh_‘Īsá/forecast.xml
EG,Rosetta,Egypt,http://www.yr.no/place/Egypt/Al_Buhayrah/Rosetta/forecast.xml
EG,Al Fayyum,Egypt,http://www.yr.no/place/Egypt/Al_Fayyum/Al_Fayyum/forecast.xml
EG,Ibshawāy,Egypt,http://www.yr.no/place/Egypt/Al_Fayyum/Ibshawāy/forecast.xml
EG,Ţāmiyah,Egypt,http://www.yr.no/place/Egypt/Al_Fayyum/Ţāmiyah/forecast.xml
EG,Iţsā,Egypt,http://www.yr.no/place/Egypt/Al_Fayyum/Iţsā/forecast.xml
EG,Al Wāsiţah,Egypt,http://www.yr.no/place/Egypt/Al_Fayyum/Al_Wāsiţah/forecast.xml
EG,Al Maḩallah al Kubrá,Egypt,http://www.yr.no/place/Egypt/Al_Gharbiyah/Al_Maḩallah_al_Kubrá/forecast.xml
EG,Tanta,Egypt,http://www.yr.no/place/Egypt/Al_Gharbiyah/Tanta/forecast.xml
EG,Ziftá,Egypt,http://www.yr.no/place/Egypt/Al_Gharbiyah/Ziftá/forecast.xml
EG,Kafr az Zayyāt,Egypt,http://www.yr.no/place/Egypt/Al_Gharbiyah/Kafr_az_Zayyāt/forecast.xml
EG,Basyūn,Egypt,http://www.yr.no/place/Egypt/Al_Gharbiyah/Basyūn/forecast.xml
EG,Alexandria,Egypt,http://www.yr.no/place/Egypt/Alexandria/Alexandria/forecast.xml
EG,Zāwiyat ‘Abd al Qādir,Egypt,http://www.yr.no/place/Egypt/Alexandria/Zāwiyat_‘Abd_al_Qādir/forecast.xml
EG,Sīdī Jābir,Egypt,http://www.yr.no/place/Egypt/Alexandria/Sīdī_Jābir/forecast.xml
EG,Sīdī Bishr,Egypt,http://www.yr.no/place/Egypt/Alexandria/Sīdī_Bishr/forecast.xml
EG,‘Izbat al Marāghī,Egypt,http://www.yr.no/place/Egypt/Alexandria/‘Izbat_al_Marāghī/forecast.xml
EG,Ismaïlia,Egypt,http://www.yr.no/place/Egypt/Ismailia/Ismaïlia/forecast.xml
EG,At Tall al Kabīr,Egypt,http://www.yr.no/place/Egypt/Ismailia/At_Tall_al_Kabīr/forecast.xml
EG,‘Izbat Talha,Egypt,http://www.yr.no/place/Egypt/Ismailia/‘Izbat_Talha/forecast.xml
EG,Sarābiyūm,Egypt,http://www.yr.no/place/Egypt/Ismailia/Sarābiyūm/forecast.xml
EG,Nafīshah,Egypt,http://www.yr.no/place/Egypt/Ismailia/Nafīshah/forecast.xml
EG,Giza,Egypt,http://www.yr.no/place/Egypt/Giza/Giza/forecast.xml
EG,Al Ḩawāmidīyah,Egypt,http://www.yr.no/place/Egypt/Giza/Al_Ḩawāmidīyah/forecast.xml
EG,Awsīm,Egypt,http://www.yr.no/place/Egypt/Giza/Awsīm/forecast.xml
EG,Madīnat Sittah Uktūbar,Egypt,http://www.yr.no/place/Egypt/Giza/Madīnat_Sittah_Uktūbar/forecast.xml
EG,Aş Şaff,Egypt,http://www.yr.no/place/Egypt/Giza/Aş_Şaff/forecast.xml
EG,Minūf,Egypt,http://www.yr.no/place/Egypt/Al_Minufiyah/Minūf/forecast.xml
EG,Ashmūn,Egypt,http://www.yr.no/place/Egypt/Al_Minufiyah/Ashmūn/forecast.xml
EG,Talā,Egypt,http://www.yr.no/place/Egypt/Al_Minufiyah/Talā/forecast.xml
EG,Ash Shuhadā’,Egypt,http://www.yr.no/place/Egypt/Al_Minufiyah/Ash_Shuhadā’/forecast.xml
EG,Quwaysinā,Egypt,http://www.yr.no/place/Egypt/Al_Minufiyah/Quwaysinā/forecast.xml
EG,Shibīn al Kawm,Egypt,http://www.yr.no/place/Egypt/Al_Minufiyah/Shibīn_al_Kawm/forecast.xml
EG,Shibīn al Kawm,Egypt,http://www.yr.no/place/Egypt/Al_Minufiyah/Shibīn_al_Kawm/forecast.xml
EG,Minya,Egypt,http://www.yr.no/place/Egypt/Al_Minya/Minya/forecast.xml
EG,Mallawī,Egypt,http://www.yr.no/place/Egypt/Al_Minya/Mallawī/forecast.xml
EG,Samālūţ,Egypt,http://www.yr.no/place/Egypt/Al_Minya/Samālūţ/forecast.xml
EG,Abū Qurqāş,Egypt,http://www.yr.no/place/Egypt/Al_Minya/Abū_Qurqāş/forecast.xml
EG,Banī Mazār,Egypt,http://www.yr.no/place/Egypt/Al_Minya/Banī_Mazār/forecast.xml
EG,Cairo,Egypt,http://www.yr.no/place/Egypt/Cairo/Cairo/forecast.xml
EG,Ţurá al Ḩajjārah,Egypt,http://www.yr.no/place/Egypt/Cairo/Ţurá_al_Ḩajjārah/forecast.xml
EG,Ţurá al Asmant,Egypt,http://www.yr.no/place/Egypt/Cairo/Ţurá_al_Asmant/forecast.xml
EG,Ţurá,Egypt,http://www.yr.no/place/Egypt/Cairo/Ţurá/forecast.xml
EG,Shubrā al Khaymah,Egypt,http://www.yr.no/place/Egypt/Al_Qalyubiyah/Shubrā_al_Khaymah/forecast.xml
EG,Banhā,Egypt,http://www.yr.no/place/Egypt/Al_Qalyubiyah/Banhā/forecast.xml
EG,Qalyub,Egypt,http://www.yr.no/place/Egypt/Al_Qalyubiyah/Qalyub/forecast.xml
EG,Toukh,Egypt,http://www.yr.no/place/Egypt/Al_Qalyubiyah/Toukh/forecast.xml
EG,Al Khānkah,Egypt,http://www.yr.no/place/Egypt/Al_Qalyubiyah/Al_Khānkah/forecast.xml
EG,Shibīn al Qanāţir,Egypt,http://www.yr.no/place/Egypt/Al_Qalyubiyah/Shibīn_al_Qanāţir/forecast.xml
EG,Tunaydah,Egypt,http://www.yr.no/place/Egypt/Al_Wadi_al_Jadid/Tunaydah/forecast.xml
EG,Salwá Qiblī,Egypt,http://www.yr.no/place/Egypt/Red_Sea/Salwá_Qiblī/forecast.xml
EG,Silwa,Egypt,http://www.yr.no/place/Egypt/Red_Sea/Silwa/forecast.xml
EG,Qasr el-Ghueita,Egypt,http://www.yr.no/place/Egypt/Al_Wadi_al_Jadid/Qasr_el-Ghueita/forecast.xml
EG,Qaşr al Farāfirah,Egypt,http://www.yr.no/place/Egypt/Al_Wadi_al_Jadid/Qaşr_al_Farāfirah/forecast.xml
EG,Al Khārijah,Egypt,http://www.yr.no/place/Egypt/Al_Wadi_al_Jadid/Al_Khārijah/forecast.xml
EG,Al Khārijah,Egypt,http://www.yr.no/place/Egypt/Al_Wadi_al_Jadid/Al_Khārijah/forecast.xml
EG,Zagazig,Egypt,http://www.yr.no/place/Egypt/East_Province/Zagazig/forecast.xml
EG,Bilbeis,Egypt,http://www.yr.no/place/Egypt/East_Province/Bilbeis/forecast.xml
EG,Abū Kabīr,Egypt,http://www.yr.no/place/Egypt/East_Province/Abū_Kabīr/forecast.xml
EG,Fāqūs,Egypt,http://www.yr.no/place/Egypt/East_Province/Fāqūs/forecast.xml
EG,Al Qurayn,Egypt,http://www.yr.no/place/Egypt/East_Province/Al_Qurayn/forecast.xml
EG,Suez,Egypt,http://www.yr.no/place/Egypt/Suez/Suez/forecast.xml
EG,Tall al Qulzum,Egypt,http://www.yr.no/place/Egypt/Suez/Tall_al_Qulzum/forecast.xml
EG,Ţābiyat al ‘Ajrūd,Egypt,http://www.yr.no/place/Egypt/Suez/Ţābiyat_al_‘Ajrūd/forecast.xml
EG,Sîdî al Takrûrî,Egypt,http://www.yr.no/place/Egypt/Suez/Sîdî_al_Takrûrî/forecast.xml
EG,Shihātah Barsūm,Egypt,http://www.yr.no/place/Egypt/Suez/Shihātah_Barsūm/forecast.xml
EG,Aswan,Egypt,http://www.yr.no/place/Egypt/Aswan/Aswan/forecast.xml
EG,Idfu,Egypt,http://www.yr.no/place/Egypt/Aswan/Idfu/forecast.xml
EG,Kom Ombo,Egypt,http://www.yr.no/place/Egypt/Aswan/Kom_Ombo/forecast.xml
EG,Wâdî el- Arab,Egypt,http://www.yr.no/place/Egypt/Aswan/Wâdî_el-_Arab/forecast.xml
EG,Wādī al ‘Arab,Egypt,http://www.yr.no/place/Egypt/Aswan/Wādī_al_‘Arab/forecast.xml
EG,Asyūţ,Egypt,http://www.yr.no/place/Egypt/Asyut/Asyūţ/forecast.xml
EG,Manfalūţ,Egypt,http://www.yr.no/place/Egypt/Asyut/Manfalūţ/forecast.xml
EG,Abū Tīj,Egypt,http://www.yr.no/place/Egypt/Asyut/Abū_Tīj/forecast.xml
EG,Abnūb,Egypt,http://www.yr.no/place/Egypt/Asyut/Abnūb/forecast.xml
EG,Al Qūşīyah,Egypt,http://www.yr.no/place/Egypt/Asyut/Al_Qūşīyah/forecast.xml
EG,Banī Suwayf,Egypt,http://www.yr.no/place/Egypt/Bani_Suwayf/Banī_Suwayf/forecast.xml
EG,Būsh,Egypt,http://www.yr.no/place/Egypt/Bani_Suwayf/Būsh/forecast.xml
EG,Al Fashn,Egypt,http://www.yr.no/place/Egypt/Bani_Suwayf/Al_Fashn/forecast.xml
EG,Sumusţā as Sulţānī,Egypt,http://www.yr.no/place/Egypt/Bani_Suwayf/Sumusţā_as_Sulţānī/forecast.xml
EG,Zāwiyat an Nāwiyah,Egypt,http://www.yr.no/place/Egypt/Bani_Suwayf/Zāwiyat_an_Nāwiyah/forecast.xml
EG,Al Maţarīyah,Egypt,http://www.yr.no/place/Egypt/Ad_Daqahliyah/Al_Maţarīyah/forecast.xml
EG,‘Izbat al Tirbāni,Egypt,http://www.yr.no/place/Egypt/Bur_Said/‘Izbat_al_Tirbāni/forecast.xml
EG,At Tawābi‘ah,Egypt,http://www.yr.no/place/Egypt/Bur_Said/At_Tawābi‘ah/forecast.xml
EG,Ar Raswah,Egypt,http://www.yr.no/place/Egypt/Bur_Said/Ar_Raswah/forecast.xml
EG,Al ‘Uqbīyīn,Egypt,http://www.yr.no/place/Egypt/Bur_Said/Al_‘Uqbīyīn/forecast.xml
EG,Port Said,Egypt,http://www.yr.no/place/Egypt/Bur_Said/Port_Said/forecast.xml
EG,Port Said,Egypt,http://www.yr.no/place/Egypt/Bur_Said/Port_Said/forecast.xml
EG,Damietta,Egypt,http://www.yr.no/place/Egypt/Dumyat/Damietta/forecast.xml
EG,Fāraskūr,Egypt,http://www.yr.no/place/Egypt/Dumyat/Fāraskūr/forecast.xml
EG,Az Zarqā,Egypt,http://www.yr.no/place/Egypt/Dumyat/Az_Zarqā/forecast.xml
EG,Ezbet el-Burg,Egypt,http://www.yr.no/place/Egypt/Ad_Daqahliyah/Ezbet_el-Burg/forecast.xml
EG,Taftīsh as Sarw,Egypt,http://www.yr.no/place/Egypt/Dumyat/Taftīsh_as_Sarw~347665/forecast.xml
EG,Kafr ash Shaykh,Egypt,http://www.yr.no/place/Egypt/Kafr_ash_Shaykh/Kafr_ash_Shaykh/forecast.xml
EG,Disūq,Egypt,http://www.yr.no/place/Egypt/Kafr_ash_Shaykh/Disūq/forecast.xml
EG,Fuwah,Egypt,http://www.yr.no/place/Egypt/Kafr_ash_Shaykh/Fuwah/forecast.xml
EG,Sīdī Sālim,Egypt,http://www.yr.no/place/Egypt/Kafr_ash_Shaykh/Sīdī_Sālim/forecast.xml
EG,Al Ḩāmūl,Egypt,http://www.yr.no/place/Egypt/Kafr_ash_Shaykh/Al_Ḩāmūl/forecast.xml
EG,Sūhāj,Egypt,http://www.yr.no/place/Egypt/Suhaj/Sūhāj/forecast.xml
EG,Marsa Matruh,Egypt,http://www.yr.no/place/Egypt/Matruh/Marsa_Matruh/forecast.xml
EG,Zawyet Sa‘d Abû Shu‘eib,Egypt,http://www.yr.no/place/Egypt/Matruh/Zawyet_Sa‘d_Abû_Shu‘eib/forecast.xml
EG,Zawyet el-Saiyid Idrîs el- Sinûsî,Egypt,http://www.yr.no/place/Egypt/Matruh/Zawyet_el-Saiyid_Idrîs_el-_Sinûsî/forecast.xml
EG,Zāwiyat Umm ar Rakham,Egypt,http://www.yr.no/place/Egypt/Matruh/Zāwiyat_Umm_ar_Rakham/forecast.xml
EG,Luxor,Egypt,http://www.yr.no/place/Egypt/Luxor~/Luxor/forecast.xml
EG,Qina,Egypt,http://www.yr.no/place/Egypt/Qina/Qina/forecast.xml
EG,Esna,Egypt,http://www.yr.no/place/Egypt/Qina/Esna/forecast.xml
EG,Kousa,Egypt,http://www.yr.no/place/Egypt/Qina/Kousa/forecast.xml
EG,Dishnā,Egypt,http://www.yr.no/place/Egypt/Qina/Dishnā/forecast.xml
EG,Jirja,Egypt,http://www.yr.no/place/Egypt/Suhaj/Jirja/forecast.xml
EG,Akhmīm,Egypt,http://www.yr.no/place/Egypt/Suhaj/Akhmīm/forecast.xml
EG,Ţahţā,Egypt,http://www.yr.no/place/Egypt/Suhaj/Ţahţā/forecast.xml
EG,Al Manshāh,Egypt,http://www.yr.no/place/Egypt/Suhaj/Al_Manshāh/forecast.xml
EG,Al Balyanā,Egypt,http://www.yr.no/place/Egypt/Suhaj/Al_Balyanā/forecast.xml
EG,Tor,Egypt,http://www.yr.no/place/Egypt/South_Sinai/Tor/forecast.xml
EG,Sharm el Sheikh,Egypt,http://www.yr.no/place/Egypt/South_Sinai/Sharm_el_Sheikh/forecast.xml
EG,Wāsiţ,Egypt,http://www.yr.no/place/Egypt/South_Sinai/Wāsiţ/forecast.xml
EG,Taba,Egypt,http://www.yr.no/place/Egypt/South_Sinai/Taba/forecast.xml
EG,Ra’s Matārimah,Egypt,http://www.yr.no/place/Egypt/South_Sinai/Ra’s_Matārimah/forecast.xml
EG,Al ‘Arīsh,Egypt,http://www.yr.no/place/Egypt/North_Sinai/Al_‘Arīsh/forecast.xml
EG,Naẖal Diqla,Egypt,http://www.yr.no/place/Egypt/North_Sinai/Naẖal_Diqla/forecast.xml
EG,Rafaḩ,Egypt,http://www.yr.no/place/Egypt/North_Sinai/Rafaḩ/forecast.xml
EG,Nakhl Abu Saqal,Egypt,http://www.yr.no/place/Egypt/North_Sinai/Nakhl_Abu_Saqal/forecast.xml
EG,Kurūm ash Shaykh,Egypt,http://www.yr.no/place/Egypt/North_Sinai/Kurūm_ash_Shaykh/forecast.xml
EG,Luxor,Egypt,http://www.yr.no/place/Egypt/Luxor~/Luxor/forecast.xml
EG,Madīnat as Sādis min Uktūbar,Egypt,http://www.yr.no/place/Egypt/Giza/Madīnat_as_Sādis_min_Uktūbar/forecast.xml
EG,Helwan,Egypt,http://www.yr.no/place/Egypt/Cairo/Helwan/forecast.xml
EG,Luxor,Egypt,http://www.yr.no/place/Egypt/Luxor~/Luxor/forecast.xml
EH,El Aaiún,Western Sahara,http://www.yr.no/place/Western_Sahara/Other/El_Aaiún/forecast.xml
EH,Echdeiria,Western Sahara,http://www.yr.no/place/Western_Sahara/Other/Echdeiria/forecast.xml
EH,Zug,Western Sahara,http://www.yr.no/place/Western_Sahara/Other/Zug/forecast.xml
EH,Tifariti,Western Sahara,http://www.yr.no/place/Western_Sahara/Other/Tifariti/forecast.xml
EH,Tichla,Western Sahara,http://www.yr.no/place/Western_Sahara/Other/Tichla/forecast.xml
EH,El Aaiún,Western Sahara,http://www.yr.no/place/Western_Sahara/Other/El_Aaiún/forecast.xml
EH,Echdeiria,Western Sahara,http://www.yr.no/place/Western_Sahara/Other/Echdeiria/forecast.xml
EH,Zug,Western Sahara,http://www.yr.no/place/Western_Sahara/Other/Zug/forecast.xml
EH,Tifariti,Western Sahara,http://www.yr.no/place/Western_Sahara/Other/Tifariti/forecast.xml
EH,Tichla,Western Sahara,http://www.yr.no/place/Western_Sahara/Other/Tichla/forecast.xml
EH,Dakhla,Western Sahara,http://www.yr.no/place/Western_Sahara/Oued_Ed-Dahab-Lagouira/Dakhla/forecast.xml
ER,Asmara,Eritrea,http://www.yr.no/place/Eritrea/Central_Eritrea/Asmara/forecast.xml
ER,Barentu,Eritrea,http://www.yr.no/place/Eritrea/Gash_Barka/Barentu/forecast.xml
ER,Adi Keyh,Eritrea,http://www.yr.no/place/Eritrea/Other/Adi_Keyh/forecast.xml
ER,Eid,Eritrea,http://www.yr.no/place/Eritrea/Southern_Red_Sea/Eid/forecast.xml
ER,Dek’emhare,Eritrea,http://www.yr.no/place/Eritrea/South_Eritrea/Dek’emhare/forecast.xml
ER,Asmara,Eritrea,http://www.yr.no/place/Eritrea/Central_Eritrea/Asmara/forecast.xml
ER,Mendefera,Eritrea,http://www.yr.no/place/Eritrea/South_Eritrea/Mendefera/forecast.xml
ER,Barentu,Eritrea,http://www.yr.no/place/Eritrea/Gash_Barka/Barentu/forecast.xml
ER,Adi Keyh,Eritrea,http://www.yr.no/place/Eritrea/Other/Adi_Keyh/forecast.xml
ER,Eid,Eritrea,http://www.yr.no/place/Eritrea/Southern_Red_Sea/Eid/forecast.xml
ER,Keren,Eritrea,http://www.yr.no/place/Eritrea/Anseba/Keren/forecast.xml
ER,Keren,Eritrea,http://www.yr.no/place/Eritrea/Anseba/Keren/forecast.xml
ER,Mendefera,Eritrea,http://www.yr.no/place/Eritrea/South_Eritrea/Mendefera/forecast.xml
ER,Ziban Una,Eritrea,http://www.yr.no/place/Eritrea/South_Eritrea/Ziban_Una/forecast.xml
ER,Zeban Debri,Eritrea,http://www.yr.no/place/Eritrea/South_Eritrea/Zeban_Debri/forecast.xml
ER,Time’ī,Eritrea,http://www.yr.no/place/Eritrea/South_Eritrea/Time’ī/forecast.xml
ER,Tegheren,Eritrea,http://www.yr.no/place/Eritrea/South_Eritrea/Tegheren/forecast.xml
ER,Assab,Eritrea,http://www.yr.no/place/Eritrea/Southern_Red_Sea/Assab/forecast.xml
ER,Assab,Eritrea,http://www.yr.no/place/Eritrea/Southern_Red_Sea/Assab/forecast.xml
ER,Udibi,Eritrea,http://www.yr.no/place/Eritrea/Gash_Barka/Udibi/forecast.xml
ER,Tole,Eritrea,http://www.yr.no/place/Eritrea/Gash_Barka/Tole/forecast.xml
ER,May-Mefals,Eritrea,http://www.yr.no/place/Eritrea/Gash_Barka/May-Mefals/forecast.xml
ER,Gwelej,Eritrea,http://www.yr.no/place/Eritrea/Gash_Barka/Gwelej/forecast.xml
ER,Denbe Bengul,Eritrea,http://www.yr.no/place/Eritrea/Gash_Barka/Denbe_Bengul/forecast.xml
ER,Asmara,Eritrea,http://www.yr.no/place/Eritrea/Central_Eritrea/Asmara/forecast.xml
ER,Nak’fa,Eritrea,http://www.yr.no/place/Eritrea/Northern_Red_Sea/Nak’fa/forecast.xml
ER,Massawa,Eritrea,http://www.yr.no/place/Eritrea/Northern_Red_Sea/Massawa/forecast.xml
ER,Mersa Tehlay,Eritrea,http://www.yr.no/place/Eritrea/Northern_Red_Sea/Mersa_Tehlay/forecast.xml
ER,Mersa Gulbub,Eritrea,http://www.yr.no/place/Eritrea/Northern_Red_Sea/Mersa_Gulbub/forecast.xml
ER,Mersa Fat’ma,Eritrea,http://www.yr.no/place/Eritrea/Northern_Red_Sea/Mersa_Fat’ma/forecast.xml
ES,Melilla,Spain,http://www.yr.no/place/Spain/Melilla/Melilla/forecast.xml
ES,San Amaro,Spain,http://www.yr.no/place/Spain/Ceuta/San_Amaro/forecast.xml
ES,Moraira,Spain,http://www.yr.no/place/Spain/Valencia/Moraira/forecast.xml
ES,Jadú,Spain,http://www.yr.no/place/Spain/Ceuta/Jadú/forecast.xml
ES,Benzú,Spain,http://www.yr.no/place/Spain/Ceuta/Benzú/forecast.xml
ES,Madrid,Spain,http://www.yr.no/place/Spain/Madrid/Madrid/forecast.xml
ES,Barcelona,Spain,http://www.yr.no/place/Spain/Catalonia/Barcelona/forecast.xml
ES,Valencia,Spain,http://www.yr.no/place/Spain/Valencia/Valencia/forecast.xml
ES,Seville,Spain,http://www.yr.no/place/Spain/Andalucía/Seville/forecast.xml
ES,Zaragoza,Spain,http://www.yr.no/place/Spain/Aragón/Zaragoza/forecast.xml
ES,Palma de Mallorca,Spain,http://www.yr.no/place/Spain/Baleares/Palma_de_Mallorca/forecast.xml
ES,Calvià,Spain,http://www.yr.no/place/Spain/Baleares/Calvià~2520493/forecast.xml
ES,Ibiza,Spain,http://www.yr.no/place/Spain/Baleares/Ibiza~2516479/forecast.xml
ES,Manacor,Spain,http://www.yr.no/place/Spain/Baleares/Manacor/forecast.xml
ES,Llucmajor,Spain,http://www.yr.no/place/Spain/Baleares/Llucmajor/forecast.xml
ES,Logroño,Spain,http://www.yr.no/place/Spain/La_Rioja/Logroño/forecast.xml
ES,Arnedo, La Rioja,Spain,http://www.yr.no/place/Spain/La_Rioja/Arnedo,_La_Rioja/forecast.xml
ES,Haro,Spain,http://www.yr.no/place/Spain/La_Rioja/Haro~3120874/forecast.xml
ES,Alfaro,Spain,http://www.yr.no/place/Spain/La_Rioja/Alfaro~3130399/forecast.xml
ES,Nájera,Spain,http://www.yr.no/place/Spain/La_Rioja/Nájera~3115780/forecast.xml
ES,Madrid,Spain,http://www.yr.no/place/Spain/Madrid/Madrid/forecast.xml
ES,Móstoles,Spain,http://www.yr.no/place/Spain/Madrid/Móstoles~3116025/forecast.xml
ES,Fuenlabrada,Spain,http://www.yr.no/place/Spain/Madrid/Fuenlabrada~3121960/forecast.xml
ES,Alcalá de Henares,Spain,http://www.yr.no/place/Spain/Madrid/Alcalá_de_Henares~3130616/forecast.xml
ES,Leganés,Spain,http://www.yr.no/place/Spain/Madrid/Leganés~3118594/forecast.xml
ES,Murcia,Spain,http://www.yr.no/place/Spain/Murcia/Murcia/forecast.xml
ES,Cartagena,Spain,http://www.yr.no/place/Spain/Murcia/Cartagena~2520058/forecast.xml
ES,Lorca,Spain,http://www.yr.no/place/Spain/Murcia/Lorca~2514891/forecast.xml
ES,Molina de Segura,Spain,http://www.yr.no/place/Spain/Murcia/Molina_de_Segura~2513759/forecast.xml
ES,Alcantarilla,Spain,http://www.yr.no/place/Spain/Murcia/Alcantarilla~2522152/forecast.xml
ES,Pamplona,Spain,http://www.yr.no/place/Spain/Navarra/Pamplona/forecast.xml
ES,Tudela,Spain,http://www.yr.no/place/Spain/Navarra/Tudela~3107418/forecast.xml
ES,Barañáin,Spain,http://www.yr.no/place/Spain/Navarra/Barañáin/forecast.xml
ES,Burlata,Spain,http://www.yr.no/place/Spain/Navarra/Burlata/forecast.xml
ES,Estella,Spain,http://www.yr.no/place/Spain/Navarra/Estella/forecast.xml
ES,Gijón,Spain,http://www.yr.no/place/Spain/Asturias/Gijón~3121424/forecast.xml
ES,Oviedo,Spain,http://www.yr.no/place/Spain/Asturias/Oviedo/forecast.xml
ES,Avilés,Spain,http://www.yr.no/place/Spain/Asturias/Avilés/forecast.xml
ES,Pola de Siero,Spain,http://www.yr.no/place/Spain/Asturias/Pola_de_Siero/forecast.xml
ES,Langreo,Spain,http://www.yr.no/place/Spain/Asturias/Langreo~3110962/forecast.xml
ES,Santander,Spain,http://www.yr.no/place/Spain/Cantabria/Santander/forecast.xml
ES,Torrelavega,Spain,http://www.yr.no/place/Spain/Cantabria/Torrelavega~3107775/forecast.xml
ES,Camargo,Spain,http://www.yr.no/place/Spain/Cantabria/Camargo~3126917/forecast.xml
ES,Castro Urdiales,Spain,http://www.yr.no/place/Spain/Cantabria/Castro_Urdiales~3125621/forecast.xml
ES,El Astillero,Spain,http://www.yr.no/place/Spain/Cantabria/El_Astillero/forecast.xml
ES,Seville,Spain,http://www.yr.no/place/Spain/Andalucía/Seville/forecast.xml
ES,Málaga,Spain,http://www.yr.no/place/Spain/Andalucía/Málaga/forecast.xml
ES,Cordova,Spain,http://www.yr.no/place/Spain/Andalucía/Cordova/forecast.xml
ES,Granada,Spain,http://www.yr.no/place/Spain/Andalucía/Granada/forecast.xml
ES,Jerez de la Frontera,Spain,http://www.yr.no/place/Spain/Andalucía/Jerez_de_la_Frontera~2516326/forecast.xml
ES,Zaragoza,Spain,http://www.yr.no/place/Spain/Aragón/Zaragoza/forecast.xml
ES,Huesca,Spain,http://www.yr.no/place/Spain/Aragón/Huesca/forecast.xml
ES,Teruel,Spain,http://www.yr.no/place/Spain/Aragón/Teruel/forecast.xml
ES,Calatayud,Spain,http://www.yr.no/place/Spain/Aragón/Calatayud~3127047/forecast.xml
ES,Ejea de los Caballeros,Spain,http://www.yr.no/place/Spain/Aragón/Ejea_de_los_Caballeros~3123688/forecast.xml
ES,Las Palmas de Gran Canaria,Spain,http://www.yr.no/place/Spain/Canary_Islands/Las_Palmas_de_Gran_Canaria/forecast.xml
ES,Santa Cruz de Tenerife,Spain,http://www.yr.no/place/Spain/Canary_Islands/Santa_Cruz_de_Tenerife/forecast.xml
ES,Arrecife,Spain,http://www.yr.no/place/Spain/Canary_Islands/Arrecife~2521570/forecast.xml
ES,Telde,Spain,http://www.yr.no/place/Spain/Canary_Islands/Telde~2510542/forecast.xml
ES,La Playa de Arguineguín,Spain,http://www.yr.no/place/Spain/Canary_Islands/La_Playa_de_Arguineguín/forecast.xml
ES,Albacete,Spain,http://www.yr.no/place/Spain/Castilla_La_Mancha/Albacete/forecast.xml
ES,Talavera de la Reina,Spain,http://www.yr.no/place/Spain/Castilla_La_Mancha/Talavera_de_la_Reina~2510693/forecast.xml
ES,Toledo,Spain,http://www.yr.no/place/Spain/Castilla_La_Mancha/Toledo/forecast.xml
ES,Guadalajara,Spain,http://www.yr.no/place/Spain/Castilla_La_Mancha/Guadalajara/forecast.xml
ES,Ciudad Real,Spain,http://www.yr.no/place/Spain/Castilla_La_Mancha/Ciudad_Real/forecast.xml
ES,Valladolid,Spain,http://www.yr.no/place/Spain/Castilla_y_León/Valladolid/forecast.xml
ES,Burgos,Spain,http://www.yr.no/place/Spain/Castilla_y_León/Burgos/forecast.xml
ES,Salamanca,Spain,http://www.yr.no/place/Spain/Castilla_y_León/Salamanca/forecast.xml
ES,León,Spain,http://www.yr.no/place/Spain/Castilla_y_León/León/forecast.xml
ES,Palencia,Spain,http://www.yr.no/place/Spain/Castilla_y_León/Palencia/forecast.xml
ES,Barcelona,Spain,http://www.yr.no/place/Spain/Catalonia/Barcelona/forecast.xml
ES,Eixample,Spain,http://www.yr.no/place/Spain/Catalonia/Eixample/forecast.xml
ES,L'Hospitalet de Llobregat,Spain,http://www.yr.no/place/Spain/Catalonia/L'Hospitalet_de_Llobregat/forecast.xml
ES,Sant Martí,Spain,http://www.yr.no/place/Spain/Catalonia/Sant_Martí~6544105/forecast.xml
ES,Badalona,Spain,http://www.yr.no/place/Spain/Catalonia/Badalona~3129028/forecast.xml
ES,Badajoz,Spain,http://www.yr.no/place/Spain/Extremadura/Badajoz~2521420/forecast.xml
ES,Cáceres,Spain,http://www.yr.no/place/Spain/Extremadura/Cáceres/forecast.xml
